No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Scheduled Castes population Person,Scheduled Tribes population Person,Literates Population Person,Literates Population Male,Literates Population Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Agricultural Labourers Population Person,Main Household Industries Population Person
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2062,1183,879,280,30,0,1677,985,692,579,552,27,124,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,8139,4397,3742,1466,424,0,4387,2641,1746,2657,1920,737,585,224
34,183,99,84,32,0,0,99,65,34,77,51,26,2,0
347,1982,1098,884,305,83,0,1286,815,471,687,446,241,128,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,11,15,4,0,0,17,8,9,7,7,0,7,0
484,2414,1289,1125,425,380,0,1391,845,546,938,628,310,96,7
1,11,6,5,3,0,0,7,4,3,4,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,5549,2891,2658,1141,380,22,2980,1755,1225,1772,1213,559,500,61
484,2507,1348,1159,446,250,5,1462,898,564,1082,631,451,153,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,4271,2334,1937,711,613,4,2687,1601,1086,1630,1121,509,226,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35753,180920,96353,84567,32070,31783,10842,91027,56419,34608,62443,45172,17271,15513,1000
35753,180920,96353,84567,32070,31783,10842,91027,56419,34608,62443,45172,17271,15513,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,820,457,363,134,447,5,285,180,105,305,210,95,79,2
118,579,309,270,134,0,0,87,68,19,127,116,11,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1893,1010,883,408,585,0,940,592,348,676,455,221,45,0
401,1866,1019,847,325,758,1,961,609,352,621,445,176,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,201,97,104,55,0,200,44,26,18,55,49,6,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2214,1254,960,274,181,0,1546,928,618,627,574,53,127,8
535,2673,1458,1215,420,548,0,1647,1030,617,825,703,122,91,3
460,2371,1281,1090,379,84,0,1318,826,492,613,560,53,185,91
302,1504,838,666,272,496,0,667,437,230,457,364,93,166,0
229,1172,612,560,190,201,0,718,438,280,291,155,136,44,8
228,1152,594,558,238,488,0,391,256,135,554,303,251,3,1
936,4928,2684,2244,891,783,10,2546,1594,952,1491,1219,272,75,18
107,655,355,300,153,38,0,311,205,106,189,150,39,1,0
860,4551,2444,2107,836,901,0,2384,1495,889,1325,1097,228,110,7
276,1557,842,715,352,0,0,439,291,148,579,391,188,37,6
524,2929,1523,1406,528,13,2,1557,932,625,1104,752,352,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,497,261,236,63,0,0,370,212,158,134,123,11,40,0
154,653,357,296,99,233,0,279,166,113,195,178,17,156,0
541,2735,1437,1298,413,392,1,1580,951,629,712,605,107,135,11
128,701,370,331,84,0,0,528,310,218,198,165,33,6,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,4831,2576,2255,904,366,1,2592,1591,1001,1807,1254,553,493,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2178,1176,1002,368,587,3,1216,753,463,779,569,210,191,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,938,521,417,162,0,0,596,361,235,291,281,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,340,180,160,66,331,0,141,94,47,78,74,4,67,0
512,2311,1244,1067,449,1038,2,896,541,355,753,589,164,171,5
266,1219,650,569,190,79,0,758,442,316,326,301,25,136,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1556,820,736,277,292,0,931,543,388,587,401,186,33,2
231,1299,709,590,266,586,4,636,386,250,412,326,86,103,12
307,1394,790,604,179,185,0,846,540,306,447,401,46,0,0
10,54,27,27,6,54,0,28,17,11,10,9,1,0,0
115,610,334,276,85,0,0,452,285,167,193,157,36,136,6
459,2190,1163,1027,373,697,0,1206,746,460,689,572,117,77,12
663,3573,1900,1673,681,955,0,2000,1215,785,1081,902,179,275,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2724,1451,1273,458,375,1,1411,872,539,823,702,121,472,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2731,1453,1278,443,40,0,1567,977,590,959,717,242,123,2
101,479,269,210,50,0,0,300,176,124,173,134,39,0,0
263,1412,778,634,302,146,0,483,318,165,494,409,85,20,1
328,1673,915,758,354,615,452,664,475,189,434,389,45,56,2
143,640,340,300,123,23,152,245,158,87,188,159,29,12,0
33,142,80,62,20,0,0,107,67,40,38,35,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,682,359,323,138,17,336,257,179,78,216,171,45,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,5248,2801,2447,1084,2106,365,2126,1369,757,1795,1278,517,449,5
227,1048,563,485,142,0,873,525,367,158,567,346,221,215,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,3374,1766,1608,662,944,0,1582,986,596,1079,842,237,22,107
234,1090,606,484,181,208,0,531,345,186,356,292,64,79,112
723,3709,1975,1734,668,500,0,2016,1252,764,1512,1077,435,441,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,380,195,185,53,73,0,302,153,149,171,101,70,0,0
648,3006,1696,1310,528,646,0,1806,1125,681,1095,780,315,180,25
199,959,500,459,170,0,0,484,285,199,275,223,52,100,0
154,890,459,431,131,31,0,480,265,215,277,212,65,152,1
884,4649,2516,2133,779,1477,17,2714,1668,1046,1418,1117,301,367,8
433,2104,1115,989,404,930,684,763,490,273,883,560,323,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,4277,2247,2030,671,525,9,2679,1563,1116,1357,1007,350,357,53
1063,5359,2743,2616,947,454,0,3230,1792,1438,1369,1171,198,314,31
365,2351,1239,1112,464,243,0,1189,726,463,778,616,162,498,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,3113,1671,1442,598,286,0,1209,758,451,821,699,122,456,0
331,1812,947,865,374,45,0,759,475,284,567,383,184,193,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1312,663,649,270,0,0,522,324,198,404,330,74,0,0
139,677,363,314,118,72,0,190,140,50,318,202,116,22,0
379,1880,975,905,335,250,0,951,569,382,487,443,44,94,0
706,3366,1794,1572,566,248,0,1932,1122,810,1325,846,479,265,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1074,509,565,189,8,0,652,331,321,356,227,129,76,1
802,3755,1992,1763,606,1504,401,1892,1106,786,1178,908,270,266,4
3451,17108,9042,8066,2987,3962,3771,7233,4665,2568,7052,4491,2561,1334,130
973,4836,2563,2273,853,657,272,2135,1362,773,2174,1265,909,1249,16
345,1720,910,810,341,0,220,763,514,249,683,481,202,304,2
351,1789,966,823,307,45,491,1058,646,412,558,362,196,40,0
39,171,90,81,26,0,161,70,48,22,42,35,7,1,0
48,211,108,103,22,0,210,101,70,31,42,39,3,5,0
109,634,342,292,120,119,2,318,197,121,157,148,9,120,0
83,392,210,182,86,209,176,114,83,31,226,121,105,54,10
308,1505,782,723,314,763,0,745,437,308,380,359,21,172,14
263,1475,780,695,229,410,111,699,422,277,332,295,37,17,0
31,189,89,100,42,0,0,79,47,32,37,35,2,1,0
769,4208,2246,1962,783,478,0,2314,1456,858,1097,899,198,419,6
112,586,300,286,102,0,0,360,223,137,128,123,5,5,0
30,167,89,78,31,167,0,96,62,34,75,41,34,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2305,1262,1043,401,0,0,1291,791,500,882,600,282,352,2
330,1840,979,861,284,0,0,1011,670,341,834,492,342,528,7
282,1402,766,636,224,159,0,829,513,316,556,401,155,65,2
955,4955,2587,2368,855,419,0,2008,1275,733,2038,1273,765,1068,36
320,1560,817,743,321,27,616,485,323,162,761,410,351,262,18
97,485,262,223,96,267,0,202,138,64,228,113,115,1,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,958,518,440,188,89,0,438,304,134,373,219,154,218,3
138,632,331,301,107,0,0,435,254,181,338,167,171,224,0
161,838,448,390,166,122,2,341,224,117,436,224,212,79,0
938,4366,2320,2046,707,652,212,2358,1504,854,1703,1107,596,377,2
265,1257,643,614,194,154,213,588,393,195,585,333,252,22,4
108,590,289,301,107,0,208,140,104,36,187,133,54,4,0
56,231,106,125,41,0,231,130,59,71,59,56,3,0,0
55,223,108,115,23,0,223,105,64,41,112,57,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,227,128,99,31,0,204,117,78,39,124,67,57,2,2
14589,74380,39760,34620,13423,9296,40,41380,24577,16803,26136,18620,7516,5142,760
13365,68053,36371,31682,12559,9212,40,36619,21873,14746,24258,16996,7262,5080,393
1224,6327,3389,2938,864,84,0,4761,2704,2057,1878,1624,254,62,367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,773,402,371,180,18,0,486,281,205,370,191,179,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,4630,2409,2221,938,0,1,2010,1255,755,2047,1173,874,23,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1181,627,554,190,451,0,713,426,287,453,293,160,87,3
274,1370,734,636,237,214,1,819,479,340,579,369,210,129,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,4740,2504,2236,977,472,0,2076,1209,867,1298,1148,150,90,19
200,954,505,449,163,386,1,565,366,199,408,273,135,156,24
228,1370,730,640,271,298,0,689,435,254,638,388,250,23,2
53,243,132,111,47,0,0,122,79,43,125,74,51,53,10
50,259,142,117,64,8,0,126,74,52,114,64,50,65,0
195,817,444,373,127,123,4,561,335,226,317,217,100,83,2
271,1170,624,546,251,99,0,436,268,168,317,288,29,2,0
296,1568,842,726,328,47,0,793,496,297,472,403,69,268,38
283,1379,728,651,256,246,0,992,539,453,368,349,19,207,0
509,2634,1409,1225,459,373,0,1417,853,564,749,627,122,322,9
726,3595,1992,1603,605,802,0,2012,1260,752,1081,863,218,337,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,520,292,228,68,2,0,218,140,78,127,114,13,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,3702,1977,1725,683,88,0,2069,1279,790,841,770,71,380,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,93,49,44,19,93,0,36,20,16,36,19,17,14,0
164,797,428,369,126,135,0,410,267,143,307,191,116,99,1
244,1067,598,469,132,0,0,736,459,277,304,254,50,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,587,334,253,88,0,0,413,252,161,162,156,6,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,38,32,9,0,0,44,29,15,27,16,11,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1707,902,805,273,175,0,1007,596,411,601,422,179,289,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1517,814,703,260,427,0,957,558,399,426,391,35,139,1
32,189,106,83,24,0,0,132,79,53,50,49,1,30,0
196,943,495,448,197,0,0,455,270,185,414,242,172,82,20
145,717,389,328,162,17,0,407,247,160,308,194,114,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,4503,2442,2061,679,675,1,2772,1670,1102,1542,1202,340,542,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2191,1185,1006,353,386,0,1330,804,526,729,517,212,99,30
498,2791,1481,1310,562,756,0,1436,840,596,741,680,61,68,20
175,848,453,395,163,338,8,473,285,188,342,204,138,110,10
576,2845,1518,1327,537,621,11,1815,971,844,901,674,227,150,4
86,437,225,212,55,100,1,294,161,133,198,112,86,2,1
226,1270,706,564,252,174,8,718,439,279,398,322,76,132,1
224,1166,590,576,270,163,0,437,241,196,388,279,109,111,3
270,1406,732,674,310,448,0,602,357,245,516,340,176,14,2
317,1900,1023,877,368,178,0,829,518,311,925,545,380,47,5
747,3436,1846,1590,691,95,3,1559,939,620,1696,900,796,186,1
124,729,367,362,159,383,0,414,218,196,189,169,20,126,0
206,1041,544,497,166,45,0,512,282,230,384,256,128,131,0
236,1154,619,535,201,147,0,582,368,214,550,307,243,270,1
414,1814,976,838,312,125,1,1003,576,427,936,467,469,2,0
157,688,352,336,142,104,0,369,214,155,335,178,157,135,3
232,1242,666,576,205,0,0,773,439,334,549,306,243,11,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,6327,3389,2938,864,84,0,4761,2704,2057,1878,1624,254,62,367
21536,110214,58365,51849,19430,13331,55,64111,37300,26811,36531,26768,9763,9153,445
17948,91465,48550,42915,16397,12181,39,52181,30705,21476,31342,22394,8948,8691,303
3588,18749,9815,8934,3033,1150,16,11930,6595,5335,5189,4374,815,462,142
72,404,214,190,72,0,0,209,127,82,141,120,21,4,1
78,529,277,252,123,0,0,285,165,120,119,115,4,16,2
28,169,80,89,36,0,0,28,14,14,41,36,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1455,745,710,297,336,0,488,293,195,430,362,68,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2031,1073,958,428,201,1,1058,635,423,982,524,458,250,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,13870,7361,6509,2520,1397,3,7324,4255,3069,4925,3343,1582,858,76
416,1960,1034,926,306,214,0,944,559,385,781,447,334,321,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1785,947,838,271,21,0,968,532,436,760,453,307,518,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2248,1140,1108,413,533,3,1338,743,595,940,529,411,317,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,872,472,400,161,274,0,653,374,279,279,220,59,70,3
207,1119,572,547,171,216,2,736,412,324,337,271,66,147,4
347,1893,1008,885,339,166,0,996,589,407,549,482,67,284,6
1224,5627,3034,2593,1122,474,0,3268,1909,1359,2039,1492,547,294,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,335,178,157,77,68,0,147,96,51,94,76,18,0,0
328,1462,792,670,225,0,0,955,566,389,364,330,34,12,2
111,561,296,265,95,258,0,343,199,144,135,126,9,85,0
498,2501,1365,1136,386,16,19,1777,1041,736,677,585,92,93,2
475,2397,1276,1121,393,213,1,1791,1017,774,627,549,78,6,6
483,2497,1358,1139,383,506,0,1383,837,546,843,647,196,222,16
445,2192,1179,1013,363,591,2,1415,849,566,602,532,70,132,5
919,4491,2400,2091,841,575,1,2419,1445,974,1857,1203,654,428,4
43,205,113,92,32,0,0,143,87,56,64,46,18,0,0
63,318,166,152,62,133,0,177,93,84,115,93,22,37,12
426,2331,1245,1086,371,3,0,1648,950,698,725,610,115,101,13
352,1863,981,882,282,0,0,1305,737,568,513,471,42,24,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,923,477,446,166,218,0,528,307,221,309,222,87,3,0
100,498,249,249,90,0,0,324,168,156,202,117,85,55,0
243,1290,672,618,281,324,0,808,478,330,322,300,22,204,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,648,357,291,146,0,0,319,192,127,292,150,142,1,0
259,1363,714,649,255,366,3,887,502,385,580,306,274,289,2
255,1403,738,665,251,375,0,761,455,306,402,313,89,88,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1331,699,632,219,370,0,828,479,349,523,325,198,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2550,1386,1164,409,165,0,1658,962,696,1046,679,367,259,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,335,192,143,76,3,0,169,99,70,134,85,49,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,3878,2073,1805,673,151,0,2071,1281,790,1275,939,336,284,6
111,496,255,241,85,450,0,135,93,42,225,119,106,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,915,479,436,169,140,0,566,329,237,251,230,21,212,6
454,2280,1221,1059,415,343,0,1448,836,612,925,576,349,234,0
139,744,384,360,140,83,0,420,248,172,173,162,11,110,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,3378,1816,1562,682,352,0,1489,960,529,1151,827,324,404,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,120,62,58,27,0,0,52,37,15,56,29,27,14,1
179,874,423,451,191,208,0,428,235,193,199,188,11,161,0
275,1426,735,691,251,350,3,880,521,359,493,339,154,138,1
312,1745,932,813,322,197,1,657,437,220,548,385,163,308,0
314,1529,797,732,276,107,0,847,526,321,565,375,190,120,5
10,47,24,23,9,0,0,25,18,7,25,14,11,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2433,1272,1161,431,8,0,1554,911,643,770,570,200,481,2
223,1189,661,528,172,306,0,828,512,316,326,292,34,230,2
79,385,201,184,65,7,0,248,140,108,104,89,15,10,12
473,2479,1331,1148,435,1161,0,1430,853,577,750,607,143,606,3
194,982,524,458,160,0,0,503,291,212,332,218,114,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,124,63,61,14,0,0,85,43,42,22,21,1,1,0
209,985,507,478,218,302,0,435,268,167,403,255,148,78,0
2162,11299,5949,5350,1905,536,7,6845,3788,3057,3223,2662,561,278,71
1426,7450,3866,3584,1128,614,9,5085,2807,2278,1966,1712,254,184,71
15175,76303,40697,35606,13497,10799,665,43378,26439,16939,29503,19715,9788,6573,232
15175,76303,40697,35606,13497,10799,665,43378,26439,16939,29503,19715,9788,6573,232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1319,695,624,277,71,0,569,361,208,440,297,143,252,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1931,1003,928,349,450,0,1096,655,441,889,495,394,121,2
453,2082,1106,976,337,142,0,783,471,312,1043,560,483,586,18
174,766,395,371,146,70,0,327,232,95,419,206,213,70,0
69,296,156,140,52,136,1,141,79,62,149,73,76,2,1
859,4219,2251,1968,824,673,0,2041,1223,818,1734,1053,681,454,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1406,749,657,217,0,0,888,527,361,453,361,92,135,7
177,935,485,450,166,204,366,402,277,125,384,251,133,221,4
545,2771,1458,1313,571,447,0,1309,821,488,887,706,181,152,1
206,1146,601,545,220,5,0,616,369,247,317,259,58,131,0
136,732,392,340,137,0,0,297,220,77,401,216,185,247,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,210,118,92,54,104,0,58,41,17,49,49,0,0,0
177,858,448,410,159,118,0,495,309,186,257,203,54,7,0
30,136,79,57,32,136,0,41,30,11,58,33,25,0,0
82,400,218,182,72,28,0,181,133,48,169,95,74,0,0
541,2606,1401,1205,444,328,1,1759,1045,714,1005,709,296,101,23
145,672,349,323,111,290,0,506,268,238,245,165,80,52,0
965,4981,2591,2390,836,726,2,2676,1649,1027,1855,1231,624,413,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,160,93,67,32,40,0,84,56,28,40,40,0,0,0
9,37,23,14,5,0,0,28,20,8,12,11,1,0,0
128,532,301,231,75,0,0,383,244,139,210,170,40,12,3
234,1405,721,684,254,84,0,847,497,350,354,343,11,24,1
31,170,97,73,34,120,0,99,61,38,68,42,26,2,0
353,1972,1066,906,361,45,0,1022,664,358,814,456,358,103,4
429,2181,1165,1016,404,127,0,1151,738,413,865,524,341,164,6
179,785,420,365,154,4,0,487,278,209,379,236,143,2,0
161,910,492,418,130,255,0,651,360,291,278,243,35,24,0
14,80,41,39,17,0,0,32,26,6,32,25,7,17,5
361,1752,969,783,253,0,0,1163,710,453,571,470,101,265,0
412,1949,1068,881,385,345,0,1216,754,462,597,495,102,32,0
41,180,95,85,35,0,0,115,67,48,65,48,17,1,0
199,792,412,380,135,400,1,307,181,126,272,224,48,8,0
182,1087,570,517,196,190,0,588,390,198,355,256,99,83,21
202,857,452,405,164,300,0,492,270,222,308,240,68,11,0
356,1929,1033,896,321,607,0,1169,711,458,902,493,409,347,18
70,389,205,184,80,0,0,117,74,43,116,113,3,45,0
54,268,147,121,47,0,0,129,71,58,126,86,40,111,3
327,1843,979,864,333,236,0,1103,647,456,791,453,338,266,7
256,1383,742,641,313,198,0,549,364,185,753,430,323,69,1
42,213,114,99,47,88,0,81,59,22,106,58,48,13,0
315,1614,856,758,291,164,1,1045,606,439,503,389,114,141,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,4309,2242,2067,694,398,28,2751,1639,1112,1839,1145,694,240,23
355,1629,872,757,283,590,0,836,539,297,673,416,257,88,0
30,124,64,60,19,124,0,53,27,26,92,49,43,0,0
444,2072,1083,989,394,194,0,1136,715,421,1172,640,532,22,0
415,2321,1232,1089,427,326,0,1180,715,465,842,541,301,117,42
198,1069,574,495,212,98,0,582,377,205,485,263,222,23,3
247,1193,628,565,257,53,0,769,450,319,602,307,295,5,1
1756,8489,4737,3752,1207,861,1,6207,3670,2537,2827,2235,592,772,4
435,1910,1018,892,352,817,0,1114,654,460,579,486,93,155,15
69,394,212,182,49,0,0,158,123,35,193,104,89,183,0
534,2839,1479,1360,533,207,264,1549,972,577,928,722,206,284,0
18922,97729,52097,45632,16533,21081,505,54270,32760,21510,39927,25485,14442,9432,531
18922,97729,52097,45632,16533,21081,505,54270,32760,21510,39927,25485,14442,9432,531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,447,239,208,85,126,0,220,139,81,217,105,112,2,1
365,1771,948,823,228,192,1,1223,717,506,580,469,111,189,10
317,1725,910,815,337,200,0,947,560,387,846,474,372,279,3
165,632,315,317,66,0,0,529,272,257,320,213,107,5,0
74,397,209,188,68,48,0,265,160,105,199,108,91,1,0
187,1212,636,576,174,242,0,895,509,386,375,304,71,114,3
281,1751,945,806,304,655,1,954,579,375,866,498,368,140,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2128,1183,945,356,629,0,1321,789,532,1228,676,552,69,12
133,712,375,337,101,0,0,477,270,207,470,263,207,102,10
108,428,227,201,94,428,0,75,56,19,214,107,107,213,0
121,712,362,350,155,0,0,446,284,162,292,162,130,6,0
520,3169,1727,1442,583,111,1,1796,1128,668,1493,798,695,129,5
269,1447,770,677,282,165,0,707,446,261,552,396,156,369,3
333,1564,838,726,319,946,0,479,294,185,850,464,386,480,26
359,2055,1173,882,267,0,0,1623,951,672,678,581,97,115,41
237,1252,678,574,233,453,2,749,463,286,522,312,210,2,19
351,1842,974,868,353,218,1,855,549,306,609,365,244,160,0
120,619,348,271,58,0,0,492,297,195,192,176,16,1,0
212,1137,584,553,208,340,0,713,404,309,493,266,227,45,32
50,280,155,125,36,166,0,188,121,67,256,143,113,0,0
263,1323,698,625,238,188,0,865,513,352,713,368,345,555,5
341,1646,882,764,229,103,0,1102,633,469,654,449,205,299,15
176,834,466,368,81,107,0,619,371,248,228,174,54,55,0
353,1747,901,846,285,615,2,1175,637,538,652,473,179,439,6
47,287,150,137,25,53,0,133,81,52,163,88,75,102,0
228,1097,601,496,197,662,1,636,415,221,458,274,184,176,4
217,1221,616,605,218,338,3,428,247,181,651,338,313,31,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,9,8,2,0,0,10,6,4,6,3,3,5,0
371,2027,1083,944,333,77,0,939,543,396,757,553,204,288,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1222,631,591,223,347,0,578,320,258,526,336,190,269,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1589,853,736,262,680,5,596,389,207,620,395,225,1,0
97,511,258,253,96,0,0,303,180,123,112,108,4,41,0
658,3467,1845,1622,610,1305,7,1862,1162,700,1548,930,618,431,9
237,1188,590,598,113,44,0,956,501,455,353,287,66,12,4
643,3609,1952,1657,611,816,26,2074,1249,825,957,811,146,161,9
478,2438,1258,1180,436,244,0,1319,761,558,849,613,236,145,8
132,668,361,307,105,267,0,376,244,132,349,178,171,1,0
888,4411,2343,2068,787,706,1,2477,1494,983,1600,1085,515,176,6
95,580,317,263,101,49,0,300,188,112,284,159,125,21,0
141,825,432,393,142,275,0,499,285,214,478,242,236,102,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2400,1283,1117,431,803,0,1299,837,462,713,527,186,257,4
417,2072,1032,1040,396,879,3,1047,625,422,955,451,504,67,15
314,1767,926,841,287,176,0,1008,615,393,865,453,412,311,18
583,3089,1601,1488,609,899,0,1616,978,638,1065,775,290,431,17
191,866,447,419,155,243,283,359,220,139,414,218,196,8,4
440,2436,1309,1127,392,1385,0,1311,807,504,1021,673,348,123,20
200,967,521,446,173,293,165,446,298,148,256,227,29,108,2
605,3166,1680,1486,480,153,0,1966,1174,792,1500,879,621,411,18
413,2192,1184,1008,401,53,0,612,393,219,765,568,197,151,26
